# stage=stage5_fp32 size=small precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage5_fp32,small,fp32,620,5096231
stage5_fp32,small,fp32,621,5078450
stage5_fp32,small,fp32,622,5087953
stage5_fp32,small,fp32,623,5078879
stage5_fp32,small,fp32,624,5075110
stage5_fp32,small,fp32,625,5074440
stage5_fp32,small,fp32,626,5089625
stage5_fp32,small,fp32,627,5084580
stage5_fp32,small,fp32,628,5074363
stage5_fp32,small,fp32,629,5078627
stage5_fp32,small,fp32,630,5074144
stage5_fp32,small,fp32,631,5078621
stage5_fp32,small,fp32,632,5091312
stage5_fp32,small,fp32,633,5084388
stage5_fp32,small,fp32,634,5078023
stage5_fp32,small,fp32,635,5075904
stage5_fp32,small,fp32,636,5074561
stage5_fp32,small,fp32,637,5076145
stage5_fp32,small,fp32,638,5075149
stage5_fp32,small,fp32,639,5076770
stage5_fp32,small,fp32,640,5071992
stage5_fp32,small,fp32,641,5069663
stage5_fp32,small,fp32,642,5072453
stage5_fp32,small,fp32,643,5068693
stage5_fp32,small,fp32,644,5068759
stage5_fp32,small,fp32,645,5073407
stage5_fp32,small,fp32,646,5072287
stage5_fp32,small,fp32,647,5084503
stage5_fp32,small,fp32,648,5073966
stage5_fp32,small,fp32,649,5074911
stage5_fp32,small,fp32,650,5075526
stage5_fp32,small,fp32,651,5075577
stage5_fp32,small,fp32,652,5066491
stage5_fp32,small,fp32,653,5069931
stage5_fp32,small,fp32,654,5072282
stage5_fp32,small,fp32,655,5072675
stage5_fp32,small,fp32,656,5068809
stage5_fp32,small,fp32,657,5074776
stage5_fp32,small,fp32,658,5070946
stage5_fp32,small,fp32,659,5070723
stage5_fp32,small,fp32,660,5075015
stage5_fp32,small,fp32,661,5087664
stage5_fp32,small,fp32,662,5079649
stage5_fp32,small,fp32,663,5074002
stage5_fp32,small,fp32,664,5093563
stage5_fp32,small,fp32,665,5098737
stage5_fp32,small,fp32,666,5098229
stage5_fp32,small,fp32,667,5079634
stage5_fp32,small,fp32,668,5072129
